source_id,phot_g_mean_mag,bp_rp,teff_gspphot,target_id,target_ra,target_dec,target_separation (deg)
3216266713213493376,20.297298,2.222248,,Horsehead nebula,85.24583,-2.45833,0.5702790119624183
3215851505841499776,16.506798,1.6918507,4821.908,Horsehead nebula,85.24583,-2.45833,0.5703360832699672
3216543888930156544,16.428005,1.3549128,5941.6387,Horsehead nebula,85.24583,-2.45833,0.5703633019370576
3216557461024687616,19.1811,2.2256374,,Horsehead nebula,85.24583,-2.45833,0.5703943940517936
3216223523023760640,16.930069,1.5056934,4824.8315,Horsehead nebula,85.24583,-2.45833,0.5704116409355251
3216504894921566720,18.61442,2.2977123,3473.7317,Horsehead nebula,85.24583,-2.45833,0.5704164001917208
3216268809157508992,19.993906,1.5216923,,Horsehead nebula,85.24583,-2.45833,0.5704247227836118
3216545538202622848,19.976284,1.4694691,,Horsehead nebula,85.24583,-2.45833,0.5705976454588049
3216551860390760448,19.20382,1.6582813,,Horsehead nebula,85.24583,-2.45833,0.5706017906070875
3216265922939515264,19.463818,1.8280487,,Horsehead nebula,85.24583,-2.45833,0.5708272491283573
3216551791672375168,18.571905,1.3365059,4759.3584,Horsehead nebula,85.24583,-2.45833,0.5708322860907403
3216579661711373184,17.55573,2.3267632,8930.848,Horsehead nebula,85.24583,-2.45833,0.5708361121256591
3216563096023222272,20.267035,2.4807549,,Horsehead nebula,85.24583,-2.45833,0.5708520594054689
3216580378970629760,17.556309,2.8157635,4809.303,Horsehead nebula,85.24583,-2.45833,0.5708598510382042
3216039213092559232,20.929932,1.8138618,,Horsehead nebula,85.24583,-2.45833,0.5708919559104128
3216486478101645184,19.191006,2.2562237,,Horsehead nebula,85.24583,-2.45833,0.5709358015586429
3216043439345019520,20.339916,1.3606033,,Horsehead nebula,85.24583,-2.45833,0.5709842695226807
3216244276304418560,20.826744,1.5033894,,Horsehead nebula,85.24583,-2.45833,0.5710361749856299
3216543893223414016,21.070501,1.40938,,Horsehead nebula,85.24583,-2.45833,0.5710469701983758
3216505272878686592,16.574364,1.4111748,4794.7305,Horsehead nebula,85.24583,-2.45833,0.5710855716266788
3216044268268701824,20.920162,1.3871593,,Horsehead nebula,85.24583,-2.45833,0.5711260467466939
3216486237583815808,16.773918,3.0624857,,Horsehead nebula,85.24583,-2.45833,0.5711553689719077
3216628108942472448,16.085482,3.3630152,9797.84,Horsehead nebula,85.24583,-2.45833,0.5711609090728826
3216222973266862976,20.590405,1.7100563,,Horsehead nebula,85.24583,-2.45833,0.5712136179214313
3216632541348788608,19.436243,,,Horsehead nebula,85.24583,-2.45833,0.5712415499952069
3216212081230870656,18.082253,1.3138161,5063.481,Horsehead nebula,85.24583,-2.45833,0.5712512791440016
3216545400759537408,19.12839,2.8333569,,Horsehead nebula,85.24583,-2.45833,0.5712567213475993
3216259115416657408,18.525122,2.3116302,3905.4148,Horsehead nebula,85.24583,-2.45833,0.5712897540138809
3216562172604596736,16.984621,2.3045883,7940.468,Horsehead nebula,85.24583,-2.45833,0.5712907016208232
3216557465320441600,19.961521,1.6831112,,Horsehead nebula,85.24583,-2.45833,0.5713566932965259
3216244890484714624,20.055782,2.1702118,,Horsehead nebula,85.24583,-2.45833,0.5713724290995953
3216489879715349760,20.691025,1.7196903,,Horsehead nebula,85.24583,-2.45833,0.571376132301325
3216056564760699392,20.344986,2.8895874,,Horsehead nebula,85.24583,-2.45833,0.5714342339128046
3216492697212979840,20.067041,1.223959,,Horsehead nebula,85.24583,-2.45833,0.571476659589253
3216268809158966528,17.985975,1.509306,4784.7124,Horsehead nebula,85.24583,-2.45833,0.5714893906565329
3216632541348725760,10.987681,2.696455,,Horsehead nebula,85.24583,-2.45833,0.5715228752981716
3216546087953430016,18.930492,1.4828758,4119.322,Horsehead nebula,85.24583,-2.45833,0.5716149356752533
3216212218669696512,20.924938,1.2701435,,Horsehead nebula,85.24583,-2.45833,0.5716406823729813
3216485309869758848,17.94341,1.9535007,4336.65,Horsehead nebula,85.24583,-2.45833,0.5716710730624819
3216551997830050944,19.967459,2.6060371,,Horsehead nebula,85.24583,-2.45833,0.5716950780324265
3216222973267695872,20.614656,2.439104,,Horsehead nebula,85.24583,-2.45833,0.5717145255978557
3216505680904648960,20.60727,1.9838943,,Horsehead nebula,85.24583,-2.45833,0.5717261937293576
3216493040811834496,19.69717,1.1076527,,Horsehead nebula,85.24583,-2.45833,0.571727430219806
3216553170353395712,20.866013,0.7061367,,Horsehead nebula,85.24583,-2.45833,0.5717433915559484
3216557151787037696,17.91286,2.4037952,4449.629,Horsehead nebula,85.24583,-2.45833,0.5718073671074408
3216557362240885248,20.12773,2.3532467,,Horsehead nebula,85.24583,-2.45833,0.5718215610576461
3216545576851720960,15.913808,1.3733654,6496.2764,Horsehead nebula,85.24583,-2.45833,0.5718405547239361
3216367284168903552,17.0294,1.923729,5279.7905,Horsehead nebula,85.24583,-2.45833,0.5718503408265367
3216272245132558464,20.961254,1.1273155,,Horsehead nebula,85.24583,-2.45833,0.5718534229221072
3216043370623423616,20.989,1.2527294,,Horsehead nebula,85.24583,-2.45833,0.5718558412885846
3216259119712654720,13.630331,1.5237112,,Horsehead nebula,85.24583,-2.45833,0.5719045590027123
3216043443635304576,17.907698,1.9722538,4038.8672,Horsehead nebula,85.24583,-2.45833,0.5719059212367373
3216551864682200192,20.845354,2.2097168,,Horsehead nebula,85.24583,-2.45833,0.5719085428455085
3216557461024688000,19.285889,2.259798,,Horsehead nebula,85.24583,-2.45833,0.5719315753756123
3216367593406547200,15.882446,1.627698,,Horsehead nebula,85.24583,-2.45833,0.5719435876368761
3216543755785601280,17.27596,1.510294,5076.557,Horsehead nebula,85.24583,-2.45833,0.5719525680596742
3216555541174769152,20.10644,2.3244915,,Horsehead nebula,85.24583,-2.45833,0.5720778998233864
3215851505841499520,19.112215,2.3892803,,Horsehead nebula,85.24583,-2.45833,0.5720862684831453
3216550589081534976,20.49615,2.1188583,,Horsehead nebula,85.24583,-2.45833,0.5721108011692155
3216550589081807104,20.333975,1.375,,Horsehead nebula,85.24583,-2.45833,0.5721165284064537
3216212184310389248,20.890963,2.4952164,,Horsehead nebula,85.24583,-2.45833,0.5721266245684387
3216543343468744832,16.862808,1.4489021,4723.6895,Horsehead nebula,85.24583,-2.45833,0.5721742497961569
3216563027302734080,19.550068,2.467661,,Horsehead nebula,85.24583,-2.45833,0.5722157143751867
3216223553088043776,18.867754,2.8969193,3286.2222,Horsehead nebula,85.24583,-2.45833,0.5722281931101808
3216551795962735616,20.905338,0.9496002,,Horsehead nebula,85.24583,-2.45833,0.5722352562466388
3216043164465001728,20.820055,2.7982044,,Horsehead nebula,85.24583,-2.45833,0.572279162731147
3216246647126340608,20.71105,1.5117073,,Horsehead nebula,85.24583,-2.45833,0.5723428526194627
3216491151025825152,20.945986,1.6554813,,Horsehead nebula,85.24583,-2.45833,0.5723509952410969
3216512866380849152,19.932821,1.5558357,,Horsehead nebula,85.24583,-2.45833,0.5723643339180334
3216222973267630208,20.669779,2.91988,,Horsehead nebula,85.24583,-2.45833,0.5723746364744156
3216244173226477184,20.076004,2.4059372,,Horsehead nebula,85.24583,-2.45833,0.5723789686976277
3216489879716074368,14.369554,2.1609535,,Horsehead nebula,85.24583,-2.45833,0.5723793880563489
3216518771961335168,19.897432,2.0979156,,Horsehead nebula,85.24583,-2.45833,0.5723970338503475
3216546122315377280,20.881453,1.4071445,,Horsehead nebula,85.24583,-2.45833,0.5723987686933141
3216225653326472448,19.821365,1.6521912,,Horsehead nebula,85.24583,-2.45833,0.572428304024334
3216265132665542912,20.896618,0.76872635,,Horsehead nebula,85.24583,-2.45833,0.5724685131728302
3216517981687286272,19.461987,2.0520172,,Horsehead nebula,85.24583,-2.45833,0.5724717754455195
3216512866379336320,19.6045,1.3623695,,Horsehead nebula,85.24583,-2.45833,0.572512753778829
3216518771961332992,17.120634,1.6159058,4553.8564,Horsehead nebula,85.24583,-2.45833,0.5725192685420283
3216489982794832512,20.834494,1.084959,,Horsehead nebula,85.24583,-2.45833,0.5725387209813969
3216543373538811648,18.872509,1.3330135,4344.6064,Horsehead nebula,85.24583,-2.45833,0.5725405510445721
3216057771646203264,17.655058,1.1371746,5121.282,Horsehead nebula,85.24583,-2.45833,0.5726029595022886
3216265476264247680,16.757812,1.9829788,5079.785,Horsehead nebula,85.24583,-2.45833,0.5726469910310413
3216367589111178368,19.821875,2.728054,,Horsehead nebula,85.24583,-2.45833,0.5727335583695736
3216631952939701120,18.537182,1.8402481,3382.5664,Horsehead nebula,85.24583,-2.45833,0.5727786149239289
3216628040222995584,16.066336,3.9040985,6821.1826,Horsehead nebula,85.24583,-2.45833,0.5727825158939515
3216632541348725504,17.29538,3.4868908,,Horsehead nebula,85.24583,-2.45833,0.5727869490705346
3216225614672766080,20.483406,1.7226219,,Horsehead nebula,85.24583,-2.45833,0.5728321217082166
3216563027304466688,21.117962,,,Horsehead nebula,85.24583,-2.45833,0.5728447427351431
3216562172604244608,20.5758,1.5536404,,Horsehead nebula,85.24583,-2.45833,0.5728614839764131
3216244787405446400,18.211245,2.433176,4834.8647,Horsehead nebula,85.24583,-2.45833,0.5728761333148138
3216486478101982592,6.771705,-0.25179005,18265.537,Horsehead nebula,85.24583,-2.45833,0.5728906023502454
3216543888930157184,18.987833,1.9432392,3784.9355,Horsehead nebula,85.24583,-2.45833,0.5729171308445963
3216518737605271552,20.666245,1.8715801,,Horsehead nebula,85.24583,-2.45833,0.5729302071071063
3216557465320452608,14.685826,1.8609896,7807.2915,Horsehead nebula,85.24583,-2.45833,0.5729410341260682
3216632610068202752,16.939945,2.8020706,,Horsehead nebula,85.24583,-2.45833,0.5729414360244929
3216631884220174208,18.582235,2.662735,,Horsehead nebula,85.24583,-2.45833,0.5729532564146428
3216489948434405632,18.863188,1.2431202,4557.8105,Horsehead nebula,85.24583,-2.45833,0.5729588891854819
3216486478102095488,17.219578,1.8361206,,Horsehead nebula,85.24583,-2.45833,0.573000768871938
3216551997832177664,20.865755,2.0360432,,Horsehead nebula,85.24583,-2.45833,0.5730118896607287
3215851303978108160,16.330515,1.3343601,5474.2744,Horsehead nebula,85.24583,-2.45833,0.5730124965552726
3216492697214092672,20.929583,0.75808907,,Horsehead nebula,85.24583,-2.45833,0.5730138973792416
3216225752111299712,18.937449,2.3577366,3422.5847,Horsehead nebula,85.24583,-2.45833,0.5730266602028836
3216551418005620480,20.627857,1.1390057,,Horsehead nebula,85.24583,-2.45833,0.573035558268529
3216553307791195648,20.2213,0.9307213,,Horsehead nebula,85.24583,-2.45833,0.5730437147083249
3216266919373044608,20.893978,1.7413311,,Horsehead nebula,85.24583,-2.45833,0.5730579757173156
3216247368682133376,16.92982,1.7573338,,Horsehead nebula,85.24583,-2.45833,0.5730643606139119
3216268809158859648,14.616345,1.4756393,,Horsehead nebula,85.24583,-2.45833,0.573098924213346
3216271798456096000,16.694147,1.6186104,5210.6943,Horsehead nebula,85.24583,-2.45833,0.573104031582484
3216545984874213376,19.088142,1.4691238,,Horsehead nebula,85.24583,-2.45833,0.5731057323279953
3216492697214454912,17.395552,1.4409237,5546.3604,Horsehead nebula,85.24583,-2.45833,0.573111283931376
3216062371556019200,19.609264,2.223486,,Horsehead nebula,85.24583,-2.45833,0.5731928552125218
3216492628494980480,17.282116,1.4130573,4809.2876,Horsehead nebula,85.24583,-2.45833,0.5732266536269339
3216563100317173760,20.985575,1.8105259,,Horsehead nebula,85.24583,-2.45833,0.5732312140439669
3216223523022628992,19.06544,1.3346119,,Horsehead nebula,85.24583,-2.45833,0.5732499004876055
3216062685089000064,17.295515,1.8282852,4538.4053,Horsehead nebula,85.24583,-2.45833,0.5732757659411319
3216518016047033472,17.545038,1.2852917,4889.552,Horsehead nebula,85.24583,-2.45833,0.5732984573548142
3216272481354800000,18.851587,1.6745129,3871.8286,Horsehead nebula,85.24583,-2.45833,0.5733699674554038
3216225653326470912,20.836012,2.3940105,,Horsehead nebula,85.24583,-2.45833,0.5733849179000644
3216226546679691136,20.32096,0.77091026,,Horsehead nebula,85.24583,-2.45833,0.5734184558135671
3216244134572455680,20.558908,2.001936,,Horsehead nebula,85.24583,-2.45833,0.5734329393778113
3216492628493506432,19.488085,,,Horsehead nebula,85.24583,-2.45833,0.5734529608554618
3216247231242306944,20.551226,1.6508999,,Horsehead nebula,85.24583,-2.45833,0.5734640241476562
3216551899041935360,20.243128,1.4617233,,Horsehead nebula,85.24583,-2.45833,0.5734992239365111
3216552139561656960,20.952425,1.9812355,,Horsehead nebula,85.24583,-2.45833,0.5735940369596033
3216543339174313216,17.012953,1.338007,5520.0664,Horsehead nebula,85.24583,-2.45833,0.5735982747789186
3216542445821092096,17.638754,1.5213947,4148.1763,Horsehead nebula,85.24583,-2.45833,0.5736037876629283
3216505685195542272,20.122038,,,Horsehead nebula,85.24583,-2.45833,0.5736680696854435
3216222801468156416,20.346205,2.147503,,Horsehead nebula,85.24583,-2.45833,0.5736716109572962
3216542484475289600,15.17082,1.5108433,5319.2085,Horsehead nebula,85.24583,-2.45833,0.573725504090165
3216212076935440768,18.827839,1.7056026,3858.948,Horsehead nebula,85.24583,-2.45833,0.5737392923547079
3216043168757572352,15.949232,1.8328962,4298.2505,Horsehead nebula,85.24583,-2.45833,0.5738138385458033
3215851303978108672,18.933273,1.9084473,4005.1646,Horsehead nebula,85.24583,-2.45833,0.5738310105532893
3216543373534059264,18.071232,1.7009392,3939.288,Horsehead nebula,85.24583,-2.45833,0.573836714541747
3216512625862684544,18.266518,1.3880348,4360.9033,Horsehead nebula,85.24583,-2.45833,0.5739267298604993
3216505685194046208,17.401508,1.0758495,,Horsehead nebula,85.24583,-2.45833,0.5739271562904438
3216518844975441024,18.883713,2.141903,3523.8281,Horsehead nebula,85.24583,-2.45833,0.5739428817275564
3216265235746080768,19.268555,2.325737,,Horsehead nebula,85.24583,-2.45833,0.5739547156439501
3216553376512313088,12.949206,1.5390902,,Horsehead nebula,85.24583,-2.45833,0.5739643524291289
3216259154071078912,18.951046,2.0220547,3368.9768,Horsehead nebula,85.24583,-2.45833,0.573981835649731
3215851303976571392,20.853937,,,Horsehead nebula,85.24583,-2.45833,0.57398515439338
3216043168756646272,19.10828,,,Horsehead nebula,85.24583,-2.45833,0.5740105301749875
3216553647097882752,20.185656,1.653368,,Horsehead nebula,85.24583,-2.45833,0.5740150119568669
3216557396600977152,18.28104,-0.10996628,,Horsehead nebula,85.24583,-2.45833,0.5740177756436373
3216040175165251968,19.028887,1.3993855,,Horsehead nebula,85.24583,-2.45833,0.5740215633094681
3215851471482026624,20.13664,1.904314,,Horsehead nebula,85.24583,-2.45833,0.5740439660210368
3216056358602114944,15.764093,1.6156921,4835.5894,Horsehead nebula,85.24583,-2.45833,0.5740996386795186
3216244929140717056,16.22248,2.9369822,6494.7075,Horsehead nebula,85.24583,-2.45833,0.5741035427110438
3216505341598163072,17.147799,1.2038479,5694.511,Horsehead nebula,85.24583,-2.45833,0.5741063680648417
3216629375959304832,18.22196,3.0333328,,Horsehead nebula,85.24583,-2.45833,0.5741167508957035
3216490395111989120,15.777928,2.6591387,,Horsehead nebula,85.24583,-2.45833,0.5741170796743499
3216512625861179264,20.590546,1.1897888,,Horsehead nebula,85.24583,-2.45833,0.574143077739487
3216518840678803712,20.44714,0.5240936,,Horsehead nebula,85.24583,-2.45833,0.5741601403950282
3216580310251151104,18.822056,2.6355991,3854.2585,Horsehead nebula,85.24583,-2.45833,0.5742446682167185
3216225580312602240,17.716198,1.5559864,4859.586,Horsehead nebula,85.24583,-2.45833,0.574266327358714
3216518943760867584,20.091217,1.2036953,,Horsehead nebula,85.24583,-2.45833,0.5742866865906232
3216545572557351936,20.045063,1.1862545,,Horsehead nebula,85.24583,-2.45833,0.5742889288254002
3216561962151000448,19.5464,2.5885239,,Horsehead nebula,85.24583,-2.45833,0.5743221209040138
3216484996337714048,19.489367,1.4454308,,Horsehead nebula,85.24583,-2.45833,0.5743322980110313
3216489879714936704,20.207361,1.6182461,,Horsehead nebula,85.24583,-2.45833,0.57436205489149
3216223419944979968,19.186422,1.4948864,,Horsehead nebula,85.24583,-2.45833,0.5744221447645508
3216632541348725248,18.4401,2.9711132,4679.011,Horsehead nebula,85.24583,-2.45833,0.5744274791352135
3216543751491190912,19.174513,1.3652859,,Horsehead nebula,85.24583,-2.45833,0.574429005910175
3216062577714453120,19.627716,1.876791,,Horsehead nebula,85.24583,-2.45833,0.5744775752220569
3216259154072392704,15.841503,1.6961136,7815.2075,Horsehead nebula,85.24583,-2.45833,0.574493624199418
3216555472455618944,12.967892,1.6280804,,Horsehead nebula,85.24583,-2.45833,0.5745169017190533
3216266915077161472,20.183775,1.848383,,Horsehead nebula,85.24583,-2.45833,0.5745257956594392
3216040454337313280,20.094461,2.51017,,Horsehead nebula,85.24583,-2.45833,0.5745632719948743
3216551860391131648,20.643011,1.061182,,Horsehead nebula,85.24583,-2.45833,0.5745790127082789
3216244894779693824,20.803972,2.1540337,,Horsehead nebula,85.24583,-2.45833,0.5745796962986421
3215851235258630912,17.994894,1.5267525,4326.446,Horsehead nebula,85.24583,-2.45833,0.5745840458243325
3216220082754570496,18.307898,2.4365501,4085.6138,Horsehead nebula,85.24583,-2.45833,0.5746263435071763
3216272275196366720,18.380735,1.5523777,4876.7515,Horsehead nebula,85.24583,-2.45833,0.57466722745688
3216268392545915776,18.998646,2.8382893,3194.763,Horsehead nebula,85.24583,-2.45833,0.5746687879207045
3216551795962729600,20.41082,1.3624344,,Horsehead nebula,85.24583,-2.45833,0.5747072276315497
3216518840680815104,17.850834,1.159832,4748.8247,Horsehead nebula,85.24583,-2.45833,0.574715660472688
3216492697212980352,20.567854,1.3655701,,Horsehead nebula,85.24583,-2.45833,0.5747333694988161
3216492692920368512,19.815968,2.058487,,Horsehead nebula,85.24583,-2.45833,0.5747525285496903
3216490292031310848,19.75983,2.294466,,Horsehead nebula,85.24583,-2.45833,0.5748608796927015
3216550795239965312,17.834349,2.9442463,,Horsehead nebula,85.24583,-2.45833,0.5748826203831034
3216061168964972288,15.841844,2.6318483,3525.3276,Horsehead nebula,85.24583,-2.45833,0.5749443030171459
3216551929115992320,16.026703,3.0524836,,Horsehead nebula,85.24583,-2.45833,0.5749740759015022
3216562202669011200,18.976854,2.036457,3617.8672,Horsehead nebula,85.24583,-2.45833,0.5750229041019872
3216492933437633152,20.50127,1.0307922,,Horsehead nebula,85.24583,-2.45833,0.5750428882198345
3216489982794142592,19.649797,1.4052563,,Horsehead nebula,85.24583,-2.45833,0.5750882710722093
3216632541348724736,13.929693,1.6122646,4310.519,Horsehead nebula,85.24583,-2.45833,0.5751308816524974
3216062307131662336,17.199553,1.9320564,4357.782,Horsehead nebula,85.24583,-2.45833,0.5751382074500666
3216563405260014720,19.406599,2.905243,,Horsehead nebula,85.24583,-2.45833,0.5751497065127268
3216057389394286848,19.550932,1.137373,,Horsehead nebula,85.24583,-2.45833,0.5751597993457377
3216244688622550656,19.736252,1.7508106,,Horsehead nebula,85.24583,-2.45833,0.5751852926909592
3216268809158859520,16.85579,1.6092777,5148.8525,Horsehead nebula,85.24583,-2.45833,0.5752773905200823
3216555472455292288,20.671385,2.4071732,,Horsehead nebula,85.24583,-2.45833,0.5752797184770004
3216222831533529088,18.469793,1.68396,3879.5671,Horsehead nebula,85.24583,-2.45833,0.5753178093213883
3216633361688976896,16.87887,3.4407263,9460.623,Horsehead nebula,85.24583,-2.45833,0.5753755073217823
3216489875424050688,17.379427,1.1562786,4934.385,Horsehead nebula,85.24583,-2.45833,0.5753856043579509
3216057836075231616,19.954021,1.2291946,,Horsehead nebula,85.24583,-2.45833,0.5754137442305727
3216222114273372032,19.73797,1.4080391,,Horsehead nebula,85.24583,-2.45833,0.5754183492706848
3216505685195542400,18.289896,1.1345329,4889.3535,Horsehead nebula,85.24583,-2.45833,0.5754209576719707
3216220087049087616,20.702362,1.9279137,,Horsehead nebula,85.24583,-2.45833,0.5754279568015356
3216643875768911744,20.770435,2.3773632,,Horsehead nebula,85.24583,-2.45833,0.5754624636693201
3216039389186350208,18.910511,2.661993,3210.125,Horsehead nebula,85.24583,-2.45833,0.5754797548304262
3216225756405698048,20.430305,1.1482792,,Horsehead nebula,85.24583,-2.45833,0.5754825725933824
3216056358602107520,19.974619,1.500803,,Horsehead nebula,85.24583,-2.45833,0.5755166487104918
3216486233291778304,17.127628,1.5407734,4433.419,Horsehead nebula,85.24583,-2.45833,0.5755229640604499
3216272687513233536,17.68415,1.6109257,5109.039,Horsehead nebula,85.24583,-2.45833,0.5755237593798737
3216643880061739904,20.020845,2.848465,,Horsehead nebula,85.24583,-2.45833,0.5755300474451627
3216553337859515520,16.987469,1.7679768,6023.6704,Horsehead nebula,85.24583,-2.45833,0.575544943543053
3216557357945470208,20.133728,2.042328,,Horsehead nebula,85.24583,-2.45833,0.5755673241899703
3216484996339550464,19.022974,1.2324028,,Horsehead nebula,85.24583,-2.45833,0.5756053539516177
3216486473809952512,17.905659,0.770298,4982.0786,Horsehead nebula,85.24583,-2.45833,0.5756545049472187
3216225584606994560,20.582083,0.60624886,,Horsehead nebula,85.24583,-2.45833,0.575656817596378
3216557362241226752,20.821152,1.5095673,,Horsehead nebula,85.24583,-2.45833,0.5756884791533445
3216061138900561152,19.679003,2.256277,,Horsehead nebula,85.24583,-2.45833,0.5757007799269869
3216518844975442048,12.772768,1.4095306,4954.0796,Horsehead nebula,85.24583,-2.45833,0.5757892098756118
3216225545952864640,17.25296,1.4443626,5162.761,Horsehead nebula,85.24583,-2.45833,0.5758113937238535
3216039178732822400,18.458582,1.3861446,4453.6123,Horsehead nebula,85.24583,-2.45833,0.5758410572709463
3216512832021113216,19.614645,1.9997864,,Horsehead nebula,85.24583,-2.45833,0.575843465086867
3216222114274493184,14.493948,1.2205944,6104.442,Horsehead nebula,85.24583,-2.45833,0.5758445891750078
3216485309870400384,20.969395,2.6591053,,Horsehead nebula,85.24583,-2.45833,0.5758822514715796
3216222801468157568,20.871565,1.4034195,,Horsehead nebula,85.24583,-2.45833,0.5759050592859009
3216550730811210112,20.230946,1.8278942,,Horsehead nebula,85.24583,-2.45833,0.5759203774048245
3216246440968974848,20.944765,1.453083,,Horsehead nebula,85.24583,-2.45833,0.575996293321849
3216223518733215360,18.11896,1.5277061,4005.356,Horsehead nebula,85.24583,-2.45833,0.5760273453039719
3216542450116243328,20.67422,1.6092052,,Horsehead nebula,85.24583,-2.45833,0.5760480382539525
3216542450114001792,19.64167,1.6525192,,Horsehead nebula,85.24583,-2.45833,0.5760510426911725
3216265957300583168,16.735296,1.7489758,,Horsehead nebula,85.24583,-2.45833,0.5760728993649674
3215851303976574464,19.744226,1.7370853,,Horsehead nebula,85.24583,-2.45833,0.576089264578905
3216543893224548224,19.23521,1.1766491,,Horsehead nebula,85.24583,-2.45833,0.5760954144326861
3216223419944540160,15.6434765,1.5549936,5619.6357,Horsehead nebula,85.24583,-2.45833,0.576162825538263
3216246745910842112,19.279667,2.08951,,Horsehead nebula,85.24583,-2.45833,0.5761739109984659
3216553372220200320,20.041544,2.0048962,,Horsehead nebula,85.24583,-2.45833,0.576247768465881
3216562275683454976,20.936682,1.164978,,Horsehead nebula,85.24583,-2.45833,0.5762900410195254
3216546087952247808,20.125082,2.256939,,Horsehead nebula,85.24583,-2.45833,0.5762937372753238
3216223351225067904,19.484331,1.2993164,,Horsehead nebula,85.24583,-2.45833,0.5763173044526281
3216513308763585408,19.92098,2.2482967,,Horsehead nebula,85.24583,-2.45833,0.5764469516783528
3216542450115553280,16.7494,2.7299814,3550.6062,Horsehead nebula,85.24583,-2.45833,0.5764518201185982
3216493109531956224,20.312746,2.0524502,,Horsehead nebula,85.24583,-2.45833,0.5764583069915207
3216505337303278592,18.860544,1.3151054,4429.998,Horsehead nebula,85.24583,-2.45833,0.5764603141913788
3216486443742786048,3.790166,-0.33297825,,Horsehead nebula,85.24583,-2.45833,0.576461883123722
3216518363938968832,19.269762,1.2804756,,Horsehead nebula,85.24583,-2.45833,0.5764948415427473
3216040179459404800,20.634743,1.1780396,,Horsehead nebula,85.24583,-2.45833,0.5764972484646403
3216043168757572480,17.707365,1.5580273,,Horsehead nebula,85.24583,-2.45833,0.5765349341703863
3216219945319555328,20.135529,2.1386986,,Horsehead nebula,85.24583,-2.45833,0.5765388990030339
3216485309869759744,20.257364,1.4921684,,Horsehead nebula,85.24583,-2.45833,0.5765623103455862
3216543343467185024,20.54779,1.4004364,,Horsehead nebula,85.24583,-2.45833,0.5765666855128975
3216513343122560384,18.349693,1.4977989,4083.0623,Horsehead nebula,85.24583,-2.45833,0.5765827938611876
3216223523022631040,20.743982,1.4035664,,Horsehead nebula,85.24583,-2.45833,0.5765961427918113
3216551894750873600,19.774847,1.4355602,,Horsehead nebula,85.24583,-2.45833,0.5766122535283563
3216039110013340672,19.379858,1.3669453,,Horsehead nebula,85.24583,-2.45833,0.5766211179319471
3216563027302733568,19.323952,2.236576,,Horsehead nebula,85.24583,-2.45833,0.5766217432563182
3216546057888054016,15.6193905,1.4414091,,Horsehead nebula,85.24583,-2.45833,0.5766363109698894
3216265128370734592,19.11718,2.1920738,,Horsehead nebula,85.24583,-2.45833,0.5766611687812286
3216109620490218368,20.833658,1.8777351,,Horsehead nebula,85.24583,-2.45833,0.5767540572906965
3216557087362979968,20.586084,1.1289349,,Horsehead nebula,85.24583,-2.45833,0.5768117317856638
3216217956746120064,17.543097,2.1361523,8593.531,Horsehead nebula,85.24583,-2.45833,0.5768162562359038
3216506539895069696,20.744131,1.3882809,,Horsehead nebula,85.24583,-2.45833,0.5768442773291615
3216039389186350464,20.466526,0.9187813,,Horsehead nebula,85.24583,-2.45833,0.5768498300009697
3216265471968193024,19.744186,2.7665615,,Horsehead nebula,85.24583,-2.45833,0.5768838933966866
3216562172604243072,20.433786,1.9657421,,Horsehead nebula,85.24583,-2.45833,0.5768910167821337
3215851303978109312,17.219833,1.5167656,4956.43,Horsehead nebula,85.24583,-2.45833,0.5769479131184154
3216268740438031360,20.544403,1.64077,,Horsehead nebula,85.24583,-2.45833,0.5769491264992621
3216062582009568000,20.7314,2.223877,,Horsehead nebula,85.24583,-2.45833,0.5769491740670175
3216109689209692800,20.647566,2.1785278,,Horsehead nebula,85.24583,-2.45833,0.576950802817215
3216367284167843200,20.73115,1.5711212,,Horsehead nebula,85.24583,-2.45833,0.5769663233451625
3216058110948235776,19.925491,1.257801,,Horsehead nebula,85.24583,-2.45833,0.5769695863607212
3216268396842003968,17.363668,1.9739876,4510.8857,Horsehead nebula,85.24583,-2.45833,0.5770103543423879
3216546087957150208,20.805906,1.8408508,,Horsehead nebula,85.24583,-2.45833,0.5770518220023001
3216218467846834048,19.31634,2.1287556,,Horsehead nebula,85.24583,-2.45833,0.5770630869461575
3216062646433779456,19.972559,1.1722946,,Horsehead nebula,85.24583,-2.45833,0.5770666258006919
3216061134605228672,19.393593,1.4268265,,Horsehead nebula,85.24583,-2.45833,0.5770716000620825
3216039213097361536,20.385773,1.1542759,,Horsehead nebula,85.24583,-2.45833,0.5770757111143412
3216222075619283840,18.924086,1.2484264,4725.3003,Horsehead nebula,85.24583,-2.45833,0.5770866359799353
3216044268269026688,20.43029,1.2674713,,Horsehead nebula,85.24583,-2.45833,0.5771301331870908
3216062577714296064,18.585464,1.8795338,3693.484,Horsehead nebula,85.24583,-2.45833,0.5771363955549121
3216222801468160256,19.567717,1.4422569,,Horsehead nebula,85.24583,-2.45833,0.5771830545154408
3216265235746079744,20.162682,2.0353088,,Horsehead nebula,85.24583,-2.45833,0.5771964553857766
3216223454303138176,20.12969,1.5959187,,Horsehead nebula,85.24583,-2.45833,0.5772016161242508
3216516405433893248,16.838707,1.5778475,4849.8047,Horsehead nebula,85.24583,-2.45833,0.577221497139205
